# Time =     1.96559098E+00 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           4  -129.64767303139760        8.8446131718533068E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35068474E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140093       -1.2531242090864945E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139942       -1.1783815338771276E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140061       -1.0148650738353464E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139953       -7.5733014789340135E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35088475E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139894       -2.3249479553697073E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140135       -2.2230658835259742E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140258       -1.9979975060855317E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139757       -1.6520926598378749E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35108475E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140090       -1.1565692124188175E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139945       -1.1254178671474074E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140061       -1.0534817508386102E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139953       -9.5017530484946334E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35128476E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139897        1.1121718534130779E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140133        1.0433221220044559E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140255        8.9287166778683653E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139757        6.5508427331672817E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35148477E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140084        2.2952169858496415E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139942        2.1915805695139911E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140059        1.9630262141074677E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139951        1.6113412331527746E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35168478E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139897        1.2655096141053114E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140133        1.2264915545775927E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140258        1.1379337329903341E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139760        1.0088571735906335E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35188478E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140084       -9.7023544078597573E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139939       -9.0760838066951333E-008  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140061       -7.7120462644205244E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139951       -5.5449117635349815E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35208479E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139891       -2.2562431898573165E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140133       -2.1515588363837400E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140258       -1.9207884050522729E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139757       -1.5654169628647777E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35228480E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140084       -1.3659377729557257E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139945       -1.3192193258578686E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140061       -1.2146149019201423E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139951       -1.0604975089976961E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35248481E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139891        8.2802588357917522E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140133        7.7199146879583433E-008  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140255        6.5047712055465228E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139757        4.5606370885193526E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35268481E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140081        2.2085362551528862E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139942        2.1034522702678633E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140059        1.8718104469901467E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139951        1.5148508371007020E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35288482E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139888        1.4575812648217259E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140135        1.4034441687824082E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140258        1.2834038521613741E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139757        1.1051492987974641E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35308483E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140081       -6.8624399069777818E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139939       -6.3720464258756105E-008  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140056       -5.3127006646894168E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139951       -3.6028502578225273E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35328484E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139891       -2.1526450202931857E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140135       -2.0477328420206432E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140258       -1.8166466142487641E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139757       -1.4601688149116486E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35348484E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140081       -1.5402172347187705E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139936       -1.4790783045994532E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140056       -1.3442330304918199E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139953       -1.1429276040126518E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35368485E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139891        5.4557184912731439E-008  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140135        5.0395230032476781E-008  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140263        4.1413097226770542E-008  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139755        2.6759355727079985E-008  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35388486E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303140081        2.0891335760642166E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303139936        1.9849303510571461E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140053        1.7558610208538473E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139951        1.4019043536448352E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35408487E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
           1  -129.64767303139888        1.6137237519624955E-007  -0.0000000000000000       -0.0000000000000000     
           2  -129.64767303140135        1.5460433236509339E-007  -0.0000000000000000       -0.0000000000000000     
           3  -129.64767303140263        1.3971022579656240E-007  -0.0000000000000000       -0.0000000000000000     
           4  -129.64767303139755        1.1739822813388621E-007  -0.0000000000000000       -0.0000000000000000     
# Time =     2.35428487E+04 (a.u.)
# N_mol        Energy (eV)                   Dipole_x (a.u.)             Dipole_y (a.u.)             Dipole_z (a.u.)
